# x, y, corr
2.4000 1.7000 0.0988
2.5000 1.7000 0.1917
2.6000 1.7000 0.3428
2.7000 1.7000 0.4135
2.8000 1.7000 0.4435
2.9000 1.7000 0.4654
3.0000 1.7000 0.4722
3.1000 1.7000 0.4435
3.2000 1.7000 0.3383
3.3000 1.7000 0.2352
3.4000 1.7000 0.1494
3.5000 1.7000 0.0378
3.6000 1.7000 -0.0198
3.7000 1.7000 -0.0235
3.8000 1.7000 -0.0152
3.9000 1.7000 -0.0062
4.0000 1.7000 -0.0245
4.1000 1.7000 -0.0126
4.2000 1.7000 0.0091
4.3000 1.7000 -0.0213
4.4000 1.7000 -0.0568
4.5000 1.7000 0.0093
4.6000 1.7000 0.0557
4.7000 1.7000 0.0925
4.8000 1.7000 0.1074
4.9000 1.7000 0.1065
0.0000 1.8000 0.0958
0.1000 1.8000 0.1095
0.2000 1.8000 0.0588
0.3000 1.8000 0.0305
0.4000 1.8000 0.0163
0.5000 1.8000 -0.0416
0.6000 1.8000 -0.0392
0.7000 1.8000 -0.0017
0.8000 1.8000 0.0166
0.9000 1.8000 -0.0043
1.0000 1.8000 -0.0417
