# x, y, corr
2.1000 1.2000 0.3086
2.2000 1.2000 0.3474
2.3000 1.2000 0.3311
2.4000 1.2000 0.3202
2.5000 1.2000 0.3083
2.6000 1.2000 0.2560
2.7000 1.2000 0.2489
2.8000 1.2000 0.2087
2.9000 1.2000 0.1964
3.0000 1.2000 0.1507
3.1000 1.2000 0.1237
3.2000 1.2000 0.0896
3.3000 1.2000 0.0479
3.4000 1.2000 0.0233
3.5000 1.2000 0.0017
3.6000 1.2000 0.0223
3.7000 1.2000 0.0715
3.8000 1.2000 0.0865
3.9000 1.2000 0.0508
4.0000 1.2000 0.0506
4.1000 1.2000 0.0468
4.2000 1.2000 0.0299
4.3000 1.2000 0.0483
4.4000 1.2000 0.0420
4.5000 1.2000 0.0070
4.6000 1.2000 -0.0384
4.7000 1.2000 0.0140
4.8000 1.2000 0.0805
4.9000 1.2000 0.1254
0.0000 1.3000 0.1229
0.1000 1.3000 0.1440
0.2000 1.3000 0.1092
0.3000 1.3000 0.0809
0.4000 1.3000 0.1095
0.5000 1.3000 0.0677
0.6000 1.3000 0.0495
0.7000 1.3000 0.0699
0.8000 1.3000 0.0924
0.9000 1.3000 0.1412
1.0000 1.3000 0.1219
1.1000 1.3000 0.1077
1.2000 1.3000 0.1218
1.3000 1.3000 0.0948
1.4000 1.3000 0.0930
1.5000 1.3000 0.1121
1.6000 1.3000 0.1091
1.7000 1.3000 0.1120
1.8000 1.3000 0.1094
1.9000 1.3000 0.1559
2.0000 1.3000 0.2261
2.1000 1.3000 0.2980
2.2000 1.3000 0.3022
2.3000 1.3000 0.2883
2.4000 1.3000 0.2780
2.5000 1.3000 0.2638
2.6000 1.3000 0.2322
2.7000 1.3000 0.2185
2.8000 1.3000 0.1868
2.9000 1.3000 0.1291
3.0000 1.3000 0.1278
3.1000 1.3000 0.0880
3.2000 1.3000 0.0584
3.3000 1.3000 0.0518
3.4000 1.3000 0.0412
3.5000 1.3000 0.0375
3.6000 1.3000 0.0911
3.7000 1.3000 0.1528
3.8000 1.3000 0.1308
3.9000 1.3000 0.0519
4.0000 1.3000 0.0373
4.1000 1.3000 0.0503
4.2000 1.3000 0.0534
4.3000 1.3000 0.0419
4.4000 1.3000 -0.0117
4.5000 1.3000 -0.0107
4.6000 1.3000 -0.0176
4.7000 1.3000 -0.0097
4.8000 1.3000 0.0404
4.9000 1.3000 0.0854
0.0000 1.4000 0.0552
0.1000 1.4000 0.0737
0.2000 1.4000 0.0513
0.3000 1.4000 0.0448
0.4000 1.4000 0.0583
0.5000 1.4000 0.0679
0.6000 1.4000 0.0807
0.7000 1.4000 0.1257
0.8000 1.4000 0.1238
0.9000 1.4000 0.1211
1.0000 1.4000 0.0688
1.1000 1.4000 0.0560
1.2000 1.4000 0.0707
1.3000 1.4000 0.0609
1.4000 1.4000 0.0780
1.5000 1.4000 0.1129
1.6000 1.4000 0.0964
1.7000 1.4000 0.0950
1.8000 1.4000 0.1406
1.9000 1.4000 0.2062
2.0000 1.4000 0.2655
2.1000 1.4000 0.2905
2.2000 1.4000 0.2879
2.3000 1.4000 0.2562
2.4000 1.4000 0.2296
2.5000 1.4000 0.2592
2.6000 1.4000 0.2553
2.7000 1.4000 0.2095
2.8000 1.4000 0.1702
2.9000 1.4000 0.1509
3.0000 1.4000 0.1486
3.1000 1.4000 0.1119
3.2000 1.4000 0.0585
3.3000 1.4000 0.0376
3.4000 1.4000 0.0582
3.5000 1.4000 0.0722
3.6000 1.4000 0.1362
3.7000 1.4000 0.1471
3.8000 1.4000 0.1358
3.9000 1.4000 0.0893
4.0000 1.4000 0.0154
4.1000 1.4000 0.0227
4.2000 1.4000 0.0637
4.3000 1.4000 0.0211
4.4000 1.4000 -0.0188
4.5000 1.4000 -0.0195
4.6000 1.4000 0.0148
4.7000 1.4000 0.0019
4.8000 1.4000 0.0430
4.9000 1.4000 0.0452
0.0000 1.5000 -0.0080
0.1000 1.5000 -0.0130
0.2000 1.5000 0.0329
0.3000 1.5000 0.0465
0.4000 1.5000 0.0561
0.5000 1.5000 0.0443
0.6000 1.5000 0.1049
0.7000 1.5000 0.1395
0.8000 1.5000 0.1350
0.9000 1.5000 0.0913
1.0000 1.5000 0.0443
1.1000 1.5000 0.0506
1.2000 1.5000 0.0680
1.3000 1.5000 0.0409
1.4000 1.5000 0.0247
1.5000 1.5000 0.0748
1.6000 1.5000 0.0688
1.7000 1.5000 0.1045
1.8000 1.5000 0.1807
1.9000 1.5000 0.2573
2.0000 1.5000 0.2844
2.1000 1.5000 0.2625
2.2000 1.5000 0.2534
2.3000 1.5000 0.2116
2.4000 1.5000 0.1996
2.5000 1.5000 0.2159
2.6000 1.5000 0.1991
2.7000 1.5000 0.1734
2.8000 1.5000 0.1663
2.9000 1.5000 0.1665
3.0000 1.5000 0.1690
3.1000 1.5000 0.1289
3.2000 1.5000 0.0911
3.3000 1.5000 0.0998
3.4000 1.5000 0.0937
3.5000 1.5000 0.1015
3.6000 1.5000 0.1078
3.7000 1.5000 0.0985
3.8000 1.5000 0.0903
3.9000 1.5000 0.0673
4.0000 1.5000 0.0220
4.1000 1.5000 0.0173
4.2000 1.5000 0.0604
4.3000 1.5000 0.0510
4.4000 1.5000 0.0507
4.5000 1.5000 0.0352
4.6000 1.5000 0.0264
4.7000 1.5000 -0.0023
4.8000 1.5000 -0.0145
4.9000 1.5000 0.0260
0.0000 1.6000 -0.0447
0.1000 1.6000 -0.0670
0.2000 1.6000 -0.0098
0.3000 1.6000 0.0136
0.4000 1.6000 0.0056
0.5000 1.6000 -0.0003
0.6000 1.6000 0.0752
0.7000 1.6000 0.1360
0.8000 1.6000 0.0970
0.9000 1.6000 0.0574
1.0000 1.6000 0.0106
1.1000 1.6000 0.0273
1.2000 1.6000 0.0525
1.3000 1.6000 0.0278
1.4000 1.6000 0.0095
1.5000 1.6000 0.0434
1.6000 1.6000 0.0547
1.7000 1.6000 0.0504
1.8000 1.6000 0.1359
1.9000 1.6000 0.2364
2.0000 1.6000 0.2560
2.1000 1.6000 0.2406
2.2000 1.6000 0.2065
2.3000 1.6000 0.1831
2.4000 1.6000 0.1679
2.5000 1.6000 0.1637
2.6000 1.6000 0.1577
2.7000 1.6000 0.1246
2.8000 1.6000 0.1443
2.9000 1.6000 0.1167
3.0000 1.6000 0.1193
3.1000 1.6000 0.1153
3.2000 1.6000 0.1182
3.3000 1.6000 0.1456
3.4000 1.6000 0.0974
3.5000 1.6000 0.0863
3.6000 1.6000 0.0606
3.7000 1.6000 0.0272
3.8000 1.6000 0.0283
3.9000 1.6000 0.0725
4.0000 1.6000 0.0563
4.1000 1.6000 0.0471
4.2000 1.6000 0.0260
4.3000 1.6000 0.0373
4.4000 1.6000 0.0739
4.5000 1.6000 0.0286
4.6000 1.6000 -0.0049
4.7000 1.6000 -0.0279
4.8000 1.6000 -0.0344
4.9000 1.6000 -0.0222
0.0000 1.7000 -0.0750
0.1000 1.7000 -0.0786
0.2000 1.7000 -0.0331
0.3000 1.7000 0.0000
0.4000 1.7000 -0.0321
0.5000 1.7000 -0.0152
0.6000 1.7000 0.0125
0.7000 1.7000 0.0620
0.8000 1.7000 0.0594
0.9000 1.7000 0.0378
1.0000 1.7000 0.0061
1.1000 1.7000 0.0343
1.2000 1.7000 0.0205
1.3000 1.7000 0.0143
1.4000 1.7000 0.0059
1.5000 1.7000 0.0301
1.6000 1.7000 0.0552
1.7000 1.7000 0.0361
1.8000 1.7000 0.0977
1.9000 1.7000 0.1554
2.0000 1.7000 0.2061
2.1000 1.7000 0.2330
2.2000 1.7000 0.2082
2.3000 1.7000 0.1794
2.4000 1.7000 0.1405
2.5000 1.7000 0.1114
2.6000 1.7000 0.1015
2.7000 1.7000 0.0848
2.8000 1.7000 0.0962
2.9000 1.7000 0.0684
3.0000 1.7000 0.0782
3.1000 1.7000 0.1077
3.2000 1.7000 0.1499
3.3000 1.7000 0.1236
3.4000 1.7000 0.1089
3.5000 1.7000 0.0710
3.6000 1.7000 0.0411
3.7000 1.7000 0.0241
3.8000 1.7000 0.0369
3.9000 1.7000 0.0521
4.0000 1.7000 0.0615
4.1000 1.7000 0.0457
4.2000 1.7000 0.0132
4.3000 1.7000 0.0018
4.4000 1.7000 0.0798
4.5000 1.7000 0.0238
4.6000 1.7000 -0.0186
4.7000 1.7000 -0.0296
4.8000 1.7000 -0.0227
4.9000 1.7000 -0.0554
0.0000 1.8000 -0.0707
0.1000 1.8000 -0.0627
0.2000 1.8000 -0.0259
0.3000 1.8000 0.0084
0.4000 1.8000 -0.0106
0.5000 1.8000 -0.0001
0.6000 1.8000 0.0083
0.7000 1.8000 0.0221
0.8000 1.8000 0.0227
0.9000 1.8000 0.0196
1.0000 1.8000 0.0449
1.1000 1.8000 0.0691
1.2000 1.8000 0.0291
1.3000 1.8000 0.0092
1.4000 1.8000 0.0056
1.5000 1.8000 0.0136
1.6000 1.8000 0.0490
1.7000 1.8000 0.0439
1.8000 1.8000 0.0619
1.9000 1.8000 0.1323
2.0000 1.8000 0.1799
2.1000 1.8000 0.1715
2.2000 1.8000 0.1493
2.3000 1.8000 0.1376
2.4000 1.8000 0.0782
