# x, y, err
3.1000 1.0000 -0.0364
3.2000 1.0000 -0.0385
3.3000 1.0000 -0.0689
3.4000 1.0000 -0.1078
3.5000 1.0000 -0.1398
3.6000 1.0000 -0.1412
3.7000 1.0000 -0.1534
3.8000 1.0000 -0.0605
3.9000 1.0000 -0.0415
4.0000 1.0000 -0.0597
4.1000 1.0000 -0.0947
4.2000 1.0000 -0.1157
4.3000 1.0000 -0.1384
4.4000 1.0000 -0.1239
4.5000 1.0000 -0.1173
4.6000 1.0000 -0.1002
4.7000 1.0000 -0.0928
4.8000 1.0000 -0.0870
4.9000 1.0000 -0.0901
0.0000 1.1000 -0.0547
0.1000 1.1000 0.0120
0.2000 1.1000 0.0060
0.3000 1.1000 0.0028
0.4000 1.1000 -0.0076
0.5000 1.1000 0.0695
0.6000 1.1000 0.0527
0.7000 1.1000 0.0064
0.8000 1.1000 0.0258
0.9000 1.1000 0.0618
1.0000 1.1000 0.0550
1.1000 1.1000 0.0085
1.2000 1.1000 0.0389
1.3000 1.1000 0.0567
1.4000 1.1000 0.0881
1.5000 1.1000 0.0492
1.6000 1.1000 0.0319
1.7000 1.1000 -0.0244
1.8000 1.1000 -0.0186
1.9000 1.1000 0.0048
2.0000 1.1000 0.0189
2.1000 1.1000 0.0328
2.2000 1.1000 0.0502
2.3000 1.1000 -0.0383
2.4000 1.1000 -0.0817
2.5000 1.1000 -0.1108
2.6000 1.1000 -0.0967
2.7000 1.1000 -0.0952
2.8000 1.1000 -0.0842
2.9000 1.1000 -0.0750
3.0000 1.1000 -0.0178
3.1000 1.1000 0.0162
3.2000 1.1000 -0.0094
3.3000 1.1000 -0.0529
3.4000 1.1000 -0.0651
3.5000 1.1000 -0.0524
3.6000 1.1000 -0.0551
3.7000 1.1000 -0.0367
3.8000 1.1000 -0.0005
3.9000 1.1000 -0.0057
4.0000 1.1000 -0.0391
4.1000 1.1000 -0.0606
4.2000 1.1000 -0.0615
4.3000 1.1000 -0.0534
4.4000 1.1000 -0.0556
4.5000 1.1000 -0.1110
4.6000 1.1000 -0.1132
4.7000 1.1000 -0.1079
4.8000 1.1000 -0.0664
4.9000 1.1000 -0.1197
0.0000 1.2000 -0.1115
0.1000 1.2000 -0.0962
0.2000 1.2000 -0.0280
0.3000 1.2000 0.0008
0.4000 1.2000 0.0072
0.5000 1.2000 0.0234
0.6000 1.2000 -0.0039
0.7000 1.2000 0.0075
0.8000 1.2000 0.0245
0.9000 1.2000 0.0545
1.0000 1.2000 0.0697
1.1000 1.2000 0.0737
1.2000 1.2000 0.0757
1.3000 1.2000 0.0862
1.4000 1.2000 0.1038
1.5000 1.2000 0.0740
1.6000 1.2000 0.0168
1.7000 1.2000 -0.0292
1.8000 1.2000 -0.0436
1.9000 1.2000 -0.0270
2.0000 1.2000 -0.0297
2.1000 1.2000 -0.0077
2.2000 1.2000 0.0150
2.3000 1.2000 -0.0238
2.4000 1.2000 -0.0533
2.5000 1.2000 -0.0842
2.6000 1.2000 -0.0627
2.7000 1.2000 -0.0703
2.8000 1.2000 -0.0440
2.9000 1.2000 -0.0289
3.0000 1.2000 -0.0033
3.1000 1.2000 0.0129
3.2000 1.2000 -0.0131
3.3000 1.2000 -0.0337
3.4000 1.2000 -0.0317
3.5000 1.2000 -0.0087
3.6000 1.2000 0.0544
3.7000 1.2000 0.0405
3.8000 1.2000 0.0329
3.9000 1.2000 0.0245
4.0000 1.2000 -0.0164
4.1000 1.2000 -0.0178
4.2000 1.2000 -0.0317
4.3000 1.2000 -0.0496
4.4000 1.2000 -0.0702
4.5000 1.2000 -0.0805
4.6000 1.2000 -0.1244
4.7000 1.2000 -0.1082
4.8000 1.2000 -0.0862
4.9000 1.2000 -0.1331
0.0000 1.3000 -0.0732
0.1000 1.3000 -0.0797
0.2000 1.3000 -0.0714
0.3000 1.3000 -0.0685
0.4000 1.3000 -0.0207
0.5000 1.3000 0.0294
0.6000 1.3000 0.0078
0.7000 1.3000 -0.0255
0.8000 1.3000 -0.0342
0.9000 1.3000 0.0048
1.0000 1.3000 0.0454
1.1000 1.3000 0.0500
1.2000 1.3000 0.0656
1.3000 1.3000 0.0547
1.4000 1.3000 0.0526
1.5000 1.3000 0.0561
1.6000 1.3000 0.0126
1.7000 1.3000 -0.0219
1.8000 1.3000 -0.0839
1.9000 1.3000 -0.1186
2.0000 1.3000 -0.0545
2.1000 1.3000 -0.0269
2.2000 1.3000 -0.0465
2.3000 1.3000 -0.0655
2.4000 1.3000 -0.0523
2.5000 1.3000 -0.0265
2.6000 1.3000 -0.0257
2.7000 1.3000 -0.0457
2.8000 1.3000 -0.0323
2.9000 1.3000 0.0086
3.0000 1.3000 0.0460
3.1000 1.3000 0.0229
3.2000 1.3000 0.0327
3.3000 1.3000 0.0204
3.4000 1.3000 -0.0146
3.5000 1.3000 0.0026
3.6000 1.3000 0.0633
3.7000 1.3000 0.0371
3.8000 1.3000 -0.0002
3.9000 1.3000 0.0110
4.0000 1.3000 0.0057
4.1000 1.3000 0.0015
4.2000 1.3000 -0.0375
4.3000 1.3000 -0.0989
4.4000 1.3000 -0.0813
4.5000 1.3000 -0.0762
4.6000 1.3000 -0.1055
4.7000 1.3000 -0.0863
4.8000 1.3000 -0.0642
4.9000 1.3000 -0.0812
0.0000 1.4000 -0.0401
0.1000 1.4000 -0.0387
0.2000 1.4000 -0.0892
0.3000 1.4000 -0.1109
0.4000 1.4000 -0.0595
0.5000 1.4000 -0.0308
0.6000 1.4000 -0.0321
0.7000 1.4000 -0.0004
0.8000 1.4000 -0.0739
0.9000 1.4000 -0.0196
1.0000 1.4000 0.0095
