# x, y, err
4.9000 1.1000 0.0534
0.0000 1.2000 0.0569
0.1000 1.2000 0.0568
0.2000 1.2000 0.0674
0.3000 1.2000 0.0618
0.4000 1.2000 0.0733
0.5000 1.2000 0.0754
0.6000 1.2000 0.0556
0.7000 1.2000 0.0278
0.8000 1.2000 0.0183
0.9000 1.2000 0.0098
1.0000 1.2000 -0.0110
1.1000 1.2000 -0.0325
1.2000 1.2000 -0.0294
1.3000 1.2000 -0.0188
1.4000 1.2000 -0.0071
1.5000 1.2000 -0.0147
1.6000 1.2000 -0.0467
1.7000 1.2000 -0.0581
1.8000 1.2000 -0.0459
1.9000 1.2000 -0.0413
2.0000 1.2000 -0.0466
2.1000 1.2000 -0.0407
2.2000 1.2000 -0.0536
2.3000 1.2000 -0.0622
2.4000 1.2000 -0.0499
2.5000 1.2000 -0.0203
2.6000 1.2000 -0.0009
2.7000 1.2000 0.0098
2.8000 1.2000 0.0158
2.9000 1.2000 0.0230
3.0000 1.2000 0.0312
3.1000 1.2000 0.0132
3.2000 1.2000 -0.0037
3.3000 1.2000 -0.0025
3.4000 1.2000 -0.0053
3.5000 1.2000 -0.0059
3.6000 1.2000 -0.0008
3.7000 1.2000 0.0141
3.8000 1.2000 0.0148
3.9000 1.2000 0.0223
4.0000 1.2000 0.0355
4.1000 1.2000 0.0437
4.2000 1.2000 0.0541
4.3000 1.2000 0.0714
4.4000 1.2000 0.0997
4.5000 1.2000 0.1078
4.6000 1.2000 0.1228
4.7000 1.2000 0.1251
4.8000 1.2000 0.0885
4.9000 1.2000 0.0621
0.0000 1.3000 0.1101
0.1000 1.3000 0.1071
0.2000 1.3000 0.1029
0.3000 1.3000 0.0977
0.4000 1.3000 0.0901
0.5000 1.3000 0.0686
0.6000 1.3000 0.0500
0.7000 1.3000 0.0329
0.8000 1.3000 0.0256
0.9000 1.3000 0.0124
1.0000 1.3000 -0.0074
1.1000 1.3000 -0.0116
1.2000 1.3000 -0.0138
1.3000 1.3000 -0.0137
1.4000 1.3000 -0.0227
1.5000 1.3000 -0.0248
1.6000 1.3000 -0.0421
1.7000 1.3000 -0.0501
1.8000 1.3000 -0.0377
1.9000 1.3000 -0.0430
2.0000 1.3000 -0.0519
2.1000 1.3000 -0.0517
2.2000 1.3000 -0.0569
2.3000 1.3000 -0.0488
2.4000 1.3000 -0.0340
2.5000 1.3000 -0.0004
2.6000 1.3000 0.0136
2.7000 1.3000 0.0120
2.8000 1.3000 0.0193
2.9000 1.3000 0.0347
3.0000 1.3000 0.0181
3.1000 1.3000 0.0091
3.2000 1.3000 0.0012
3.3000 1.3000 -0.0103
3.4000 1.3000 -0.0246
3.5000 1.3000 -0.0174
3.6000 1.3000 -0.0070
3.7000 1.3000 0.0040
3.8000 1.3000 0.0106
3.9000 1.3000 0.0348
4.0000 1.3000 0.0589
4.1000 1.3000 0.0588
4.2000 1.3000 0.0639
4.3000 1.3000 0.0827
4.4000 1.3000 0.1012
4.5000 1.3000 0.1105
4.6000 1.3000 0.1316
4.7000 1.3000 0.1411
4.8000 1.3000 0.1263
4.9000 1.3000 0.1088
0.0000 1.4000 0.1416
0.1000 1.4000 0.1383
0.2000 1.4000 0.1320
0.3000 1.4000 0.1171
0.4000 1.4000 0.0977
0.5000 1.4000 0.0747
0.6000 1.4000 0.0488
0.7000 1.4000 0.0499
0.8000 1.4000 0.0338
0.9000 1.4000 0.0128
1.0000 1.4000 -0.0045
1.1000 1.4000 0.0004
1.2000 1.4000 0.0020
1.3000 1.4000 -0.0103
1.4000 1.4000 -0.0262
1.5000 1.4000 -0.0199
1.6000 1.4000 -0.0278
1.7000 1.4000 -0.0415
1.8000 1.4000 -0.0272
1.9000 1.4000 -0.0246
2.0000 1.4000 -0.0386
2.1000 1.4000 -0.0452
2.2000 1.4000 -0.0428
2.3000 1.4000 -0.0245
2.4000 1.4000 -0.0051
2.5000 1.4000 0.0109
2.6000 1.4000 0.0140
2.7000 1.4000 0.0147
2.8000 1.4000 0.0090
2.9000 1.4000 0.0169
3.0000 1.4000 0.0160
3.1000 1.4000 0.0162
3.2000 1.4000 -0.0009
3.3000 1.4000 -0.0205
3.4000 1.4000 -0.0208
3.5000 1.4000 -0.0181
3.6000 1.4000 -0.0133
3.7000 1.4000 0.0008
3.8000 1.4000 0.0190
3.9000 1.4000 0.0511
4.0000 1.4000 0.0678
4.1000 1.4000 0.0736
4.2000 1.4000 0.0600
4.3000 1.4000 0.0769
4.4000 1.4000 0.1020
4.5000 1.4000 0.1260
4.6000 1.4000 0.1468
4.7000 1.4000 0.1652
4.8000 1.4000 0.1517
4.9000 1.4000 0.1305
0.0000 1.5000 0.1482
0.1000 1.5000 0.1507
0.2000 1.5000 0.1330
0.3000 1.5000 0.1232
0.4000 1.5000 0.1084
0.5000 1.5000 0.0855
0.6000 1.5000 0.0609
0.7000 1.5000 0.0537
0.8000 1.5000 0.0442
0.9000 1.5000 0.0156
1.0000 1.5000 0.0001
1.1000 1.5000 -0.0001
1.2000 1.5000 -0.0035
1.3000 1.5000 -0.0075
1.4000 1.5000 -0.0113
1.5000 1.5000 -0.0073
1.6000 1.5000 -0.0064
1.7000 1.5000 -0.0120
1.8000 1.5000 -0.0097
1.9000 1.5000 -0.0021
2.0000 1.5000 -0.0097
2.1000 1.5000 -0.0169
2.2000 1.5000 -0.0170
2.3000 1.5000 -0.0056
2.4000 1.5000 0.0057
2.5000 1.5000 0.0062
2.6000 1.5000 0.0084
2.7000 1.5000 0.0054
2.8000 1.5000 -0.0062
2.9000 1.5000 0.0031
3.0000 1.5000 0.0136
3.1000 1.5000 0.0127
3.2000 1.5000 -0.0051
3.3000 1.5000 -0.0183
3.4000 1.5000 -0.0074
3.5000 1.5000 -0.0142
3.6000 1.5000 -0.0218
3.7000 1.5000 -0.0141
3.8000 1.5000 0.0034
3.9000 1.5000 0.0360
4.0000 1.5000 0.0637
4.1000 1.5000 0.0657
4.2000 1.5000 0.0536
4.3000 1.5000 0.0762
4.4000 1.5000 0.1120
4.5000 1.5000 0.1332
4.6000 1.5000 0.1405
4.7000 1.5000 0.1487
4.8000 1.5000 0.1537
4.9000 1.5000 0.1486
0.0000 1.6000 0.1356
0.1000 1.6000 0.1298
0.2000 1.6000 0.1217
0.3000 1.6000 0.1208
0.4000 1.6000 0.1009
0.5000 1.6000 0.0849
0.6000 1.6000 0.0570
0.7000 1.6000 0.0387
0.8000 1.6000 0.0333
0.9000 1.6000 0.0198
1.0000 1.6000 0.0053
1.1000 1.6000 -0.0004
1.2000 1.6000 0.0025
1.3000 1.6000 0.0055
1.4000 1.6000 0.0147
1.5000 1.6000 0.0121
1.6000 1.6000 0.0231
1.7000 1.6000 0.0141
1.8000 1.6000 0.0155
1.9000 1.6000 0.0094
2.0000 1.6000 0.0103
2.1000 1.6000 -0.0013
2.2000 1.6000 0.0013
2.3000 1.6000 0.0073
2.4000 1.6000 0.0123
2.5000 1.6000 0.0031
2.6000 1.6000 -0.0023
2.7000 1.6000 -0.0070
2.8000 1.6000 -0.0083
2.9000 1.6000 -0.0001
3.0000 1.6000 0.0065
3.1000 1.6000 0.0004
3.2000 1.6000 -0.0157
3.3000 1.6000 -0.0126
3.4000 1.6000 -0.0005
3.5000 1.6000 -0.0009
3.6000 1.6000 -0.0141
3.7000 1.6000 -0.0067
3.8000 1.6000 -0.0049
3.9000 1.6000 0.0197
4.0000 1.6000 0.0413
4.1000 1.6000 0.0567
4.2000 1.6000 0.0702
4.3000 1.6000 0.0840
4.4000 1.6000 0.1003
4.5000 1.6000 0.1197
4.6000 1.6000 0.1106
4.7000 1.6000 0.1370
4.8000 1.6000 0.1468
4.9000 1.6000 0.1368
0.0000 1.7000 0.1129
0.1000 1.7000 0.1015
0.2000 1.7000 0.0918
0.3000 1.7000 0.0837
0.4000 1.7000 0.0818
0.5000 1.7000 0.0650
0.6000 1.7000 0.0513
0.7000 1.7000 0.0367
0.8000 1.7000 0.0253
0.9000 1.7000 0.0240
1.0000 1.7000 0.0012
