# x, y, err
2.4000 0.7000 0.9120
2.5000 0.7000 0.9180
2.6000 0.7000 0.9180
2.7000 0.7000 0.9020
2.8000 0.7000 0.9040
2.9000 0.7000 0.9020
3.0000 0.7000 0.9060
3.1000 0.7000 0.8860
3.2000 0.7000 0.9040
3.3000 0.7000 0.9000
3.4000 0.7000 0.9060
3.5000 0.7000 0.8900
3.6000 0.7000 0.8820
3.7000 0.7000 0.9000
3.8000 0.7000 0.9200
3.9000 0.7000 0.9260
4.0000 0.7000 0.9020
4.1000 0.7000 0.8880
4.2000 0.7000 0.8880
4.3000 0.7000 0.9020
4.4000 0.7000 0.9020
4.5000 0.7000 0.8960
4.6000 0.7000 0.8880
4.7000 0.7000 0.8960
4.8000 0.7000 0.8880
4.9000 0.7000 0.9060
0.0000 0.8000 0.8900
0.1000 0.8000 0.9000
0.2000 0.8000 0.8940
0.3000 0.8000 0.8880
0.4000 0.8000 0.8900
0.5000 0.8000 0.9080
0.6000 0.8000 0.9080
0.7000 0.8000 0.9160
0.8000 0.8000 0.9040
0.9000 0.8000 0.9120
1.0000 0.8000 0.9040
1.1000 0.8000 0.9140
1.2000 0.8000 0.9140
1.3000 0.8000 0.8920
1.4000 0.8000 0.8960
1.5000 0.8000 0.8840
1.6000 0.8000 0.9100
1.7000 0.8000 0.9040
1.8000 0.8000 0.9160
1.9000 0.8000 0.9240
2.0000 0.8000 0.9140
2.1000 0.8000 0.9260
2.2000 0.8000 0.9280
2.3000 0.8000 0.9280
2.4000 0.8000 0.9180
2.5000 0.8000 0.9040
2.6000 0.8000 0.9080
2.7000 0.8000 0.9040
2.8000 0.8000 0.9000
2.9000 0.8000 0.9000
3.0000 0.8000 0.9200
3.1000 0.8000 0.8920
3.2000 0.8000 0.9120
3.3000 0.8000 0.9200
3.4000 0.8000 0.9040
3.5000 0.8000 0.9020
3.6000 0.8000 0.8940
3.7000 0.8000 0.9080
3.8000 0.8000 0.9020
3.9000 0.8000 0.9140
4.0000 0.8000 0.8920
4.1000 0.8000 0.8800
4.2000 0.8000 0.8980
4.3000 0.8000 0.8960
4.4000 0.8000 0.9060
4.5000 0.8000 0.9060
4.6000 0.8000 0.9120
4.7000 0.8000 0.9100
4.8000 0.8000 0.9060
4.9000 0.8000 0.8900
0.0000 0.9000 0.8900
0.1000 0.9000 0.8920
0.2000 0.9000 0.8980
0.3000 0.9000 0.9040
0.4000 0.9000 0.8980
0.5000 0.9000 0.9160
0.6000 0.9000 0.9280
0.7000 0.9000 0.9260
0.8000 0.9000 0.9240
0.9000 0.9000 0.9120
1.0000 0.9000 0.9020
1.1000 0.9000 0.9120
1.2000 0.9000 0.8960
1.3000 0.9000 0.8820
1.4000 0.9000 0.9000
1.5000 0.9000 0.8940
1.6000 0.9000 0.8940
1.7000 0.9000 0.9080
1.8000 0.9000 0.9040
1.9000 0.9000 0.9160
2.0000 0.9000 0.9340
2.1000 0.9000 0.9040
2.2000 0.9000 0.9140
2.3000 0.9000 0.9180
2.4000 0.9000 0.9060
2.5000 0.9000 0.9140
2.6000 0.9000 0.9060
2.7000 0.9000 0.9000
2.8000 0.9000 0.8980
2.9000 0.9000 0.8900
3.0000 0.9000 0.8980
3.1000 0.9000 0.9080
3.2000 0.9000 0.9160
3.3000 0.9000 0.9120
3.4000 0.9000 0.9060
3.5000 0.9000 0.9000
3.6000 0.9000 0.9040
3.7000 0.9000 0.9000
3.8000 0.9000 0.9080
3.9000 0.9000 0.9100
4.0000 0.9000 0.8700
4.1000 0.9000 0.8760
4.2000 0.9000 0.8920
4.3000 0.9000 0.9060
4.4000 0.9000 0.9080
4.5000 0.9000 0.9020
4.6000 0.9000 0.9160
4.7000 0.9000 0.9080
4.8000 0.9000 0.9100
4.9000 0.9000 0.9040
0.0000 1.0000 0.9000
0.1000 1.0000 0.8920
0.2000 1.0000 0.9020
0.3000 1.0000 0.9060
0.4000 1.0000 0.9080
0.5000 1.0000 0.9220
0.6000 1.0000 0.9300
0.7000 1.0000 0.9220
0.8000 1.0000 0.9120
0.9000 1.0000 0.9080
1.0000 1.0000 0.9080
1.1000 1.0000 0.9020
1.2000 1.0000 0.8760
1.3000 1.0000 0.8880
1.4000 1.0000 0.8820
1.5000 1.0000 0.8860
1.6000 1.0000 0.8920
1.7000 1.0000 0.8980
1.8000 1.0000 0.9140
1.9000 1.0000 0.9080
2.0000 1.0000 0.9060
2.1000 1.0000 0.8960
2.2000 1.0000 0.9120
2.3000 1.0000 0.9220
2.4000 1.0000 0.9160
2.5000 1.0000 0.9220
2.6000 1.0000 0.9200
2.7000 1.0000 0.9080
2.8000 1.0000 0.8900
2.9000 1.0000 0.8920
3.0000 1.0000 0.9040
3.1000 1.0000 0.9080
3.2000 1.0000 0.9000
3.3000 1.0000 0.8920
3.4000 1.0000 0.8920
3.5000 1.0000 0.9080
3.6000 1.0000 0.9080
3.7000 1.0000 0.9020
3.8000 1.0000 0.9120
3.9000 1.0000 0.8920
4.0000 1.0000 0.8800
4.1000 1.0000 0.9060
4.2000 1.0000 0.8960
4.3000 1.0000 0.9120
4.4000 1.0000 0.9180
4.5000 1.0000 0.9200
4.6000 1.0000 0.9140
4.7000 1.0000 0.9060
4.8000 1.0000 0.8980
4.9000 1.0000 0.9040
0.0000 1.1000 0.8920
0.1000 1.1000 0.9000
0.2000 1.1000 0.9020
0.3000 1.1000 0.9080
0.4000 1.1000 0.9080
0.5000 1.1000 0.9140
0.6000 1.1000 0.9240
0.7000 1.1000 0.9220
0.8000 1.1000 0.9000
0.9000 1.1000 0.9040
1.0000 1.1000 0.8980
1.1000 1.1000 0.8960
1.2000 1.1000 0.8900
1.3000 1.1000 0.8880
1.4000 1.1000 0.8940
1.5000 1.1000 0.8820
1.6000 1.1000 0.8960
1.7000 1.1000 0.9100
1.8000 1.1000 0.9100
1.9000 1.1000 0.9120
2.0000 1.1000 0.8960
2.1000 1.1000 0.8840
2.2000 1.1000 0.8980
2.3000 1.1000 0.9220
2.4000 1.1000 0.9180
2.5000 1.1000 0.9200
2.6000 1.1000 0.9080
2.7000 1.1000 0.9080
2.8000 1.1000 0.9120
2.9000 1.1000 0.9040
3.0000 1.1000 0.9140
3.1000 1.1000 0.9100
3.2000 1.1000 0.8960
3.3000 1.1000 0.8920
3.4000 1.1000 0.8940
3.5000 1.1000 0.8940
3.6000 1.1000 0.8980
3.7000 1.1000 0.9060
3.8000 1.1000 0.9060
3.9000 1.1000 0.8980
4.0000 1.1000 0.8940
4.1000 1.1000 0.9000
4.2000 1.1000 0.9260
4.3000 1.1000 0.9120
4.4000 1.1000 0.9240
4.5000 1.1000 0.9300
4.6000 1.1000 0.9180
4.7000 1.1000 0.9200
4.8000 1.1000 0.9280
4.9000 1.1000 0.9180
0.0000 1.2000 0.9180
0.1000 1.2000 0.9120
0.2000 1.2000 0.9120
0.3000 1.2000 0.9340
0.4000 1.2000 0.9240
0.5000 1.2000 0.9340
0.6000 1.2000 0.9320
0.7000 1.2000 0.9160
0.8000 1.2000 0.9080
0.9000 1.2000 0.9060
1.0000 1.2000 0.9100
1.1000 1.2000 0.9160
1.2000 1.2000 0.9080
1.3000 1.2000 0.9160
1.4000 1.2000 0.9120
1.5000 1.2000 0.9000
1.6000 1.2000 0.9060
1.7000 1.2000 0.9040
1.8000 1.2000 0.9140
1.9000 1.2000 0.9160
2.0000 1.2000 0.9060
2.1000 1.2000 0.8960
2.2000 1.2000 0.9040
2.3000 1.2000 0.9080
2.4000 1.2000 0.9180
2.5000 1.2000 0.9140
2.6000 1.2000 0.9180
2.7000 1.2000 0.9300
2.8000 1.2000 0.9240
2.9000 1.2000 0.9080
3.0000 1.2000 0.9020
3.1000 1.2000 0.8940
3.2000 1.2000 0.9120
3.3000 1.2000 0.8940
3.4000 1.2000 0.8840
3.5000 1.2000 0.8960
3.6000 1.2000 0.9040
3.7000 1.2000 0.9080
3.8000 1.2000 0.8880
3.9000 1.2000 0.8920
4.0000 1.2000 0.8960
4.1000 1.2000 0.8860
4.2000 1.2000 0.9060
4.3000 1.2000 0.9220
4.4000 1.2000 0.9260
4.5000 1.2000 0.9340
4.6000 1.2000 0.9320
4.7000 1.2000 0.9200
4.8000 1.2000 0.9220
4.9000 1.2000 0.9140
0.0000 1.3000 0.9040
0.1000 1.3000 0.8960
0.2000 1.3000 0.9180
0.3000 1.3000 0.9260
0.4000 1.3000 0.9280
0.5000 1.3000 0.9300
0.6000 1.3000 0.9300
0.7000 1.3000 0.9180
0.8000 1.3000 0.9180
0.9000 1.3000 0.9040
1.0000 1.3000 0.9160
1.1000 1.3000 0.9060
1.2000 1.3000 0.9120
1.3000 1.3000 0.9060
1.4000 1.3000 0.9100
1.5000 1.3000 0.8940
1.6000 1.3000 0.9120
1.7000 1.3000 0.9120
1.8000 1.3000 0.9160
1.9000 1.3000 0.9080
2.0000 1.3000 0.9080
2.1000 1.3000 0.9040
2.2000 1.3000 0.9040
2.3000 1.3000 0.9100
2.4000 1.3000 0.9200
2.5000 1.3000 0.9140
2.6000 1.3000 0.9200
2.7000 1.3000 0.9280
2.8000 1.3000 0.9280
2.9000 1.3000 0.9140
3.0000 1.3000 0.9100
3.1000 1.3000 0.9080
3.2000 1.3000 0.9020
3.3000 1.3000 0.9140
3.4000 1.3000 0.9140
3.5000 1.3000 0.8960
3.6000 1.3000 0.8980
3.7000 1.3000 0.8980
3.8000 1.3000 0.8880
3.9000 1.3000 0.8800
4.0000 1.3000 0.8820
