# x, y, val
0.2000 0.5000 13.1112
0.3000 0.5000 13.0166
0.4000 0.5000 12.9184
0.5000 0.5000 12.8170
0.6000 0.5000 12.7130
0.7000 0.5000 12.6074
0.8000 0.5000 12.5011
0.9000 0.5000 12.3957
1.0000 0.5000 12.2932
1.1000 0.5000 12.1969
1.2000 0.5000 12.1118
1.3000 0.5000 12.0436
1.4000 0.5000 11.9979
1.5000 0.5000 11.9796
1.6000 0.5000 11.9920
1.7000 0.5000 12.0367
1.8000 0.5000 12.1136
1.9000 0.5000 12.2207
2.0000 0.5000 12.3545
2.1000 0.5000 12.5106
2.2000 0.5000 12.6840
2.3000 0.5000 12.8689
2.4000 0.5000 13.0589
2.5000 0.5000 13.2469
2.6000 0.5000 13.4258
2.7000 0.5000 13.5896
2.8000 0.5000 13.7336
2.9000 0.5000 13.8555
3.0000 0.5000 13.9549
3.1000 0.5000 14.0324
3.2000 0.5000 14.0895
3.3000 0.5000 14.1276
3.4000 0.5000 14.1486
3.5000 0.5000 14.1544
3.6000 0.5000 14.1467
3.7000 0.5000 14.1273
3.8000 0.5000 14.0972
3.9000 0.5000 14.0578
4.0000 0.5000 14.0101
4.1000 0.5000 13.9552
4.2000 0.5000 13.8944
4.3000 0.5000 13.8287
4.4000 0.5000 13.7593
4.5000 0.5000 13.6868
4.6000 0.5000 13.6119
4.7000 0.5000 13.5349
4.8000 0.5000 13.4556
4.9000 0.5000 13.3740
0.0000 0.6000 13.3223
0.1000 0.6000 13.2296
0.2000 0.6000 13.1350
0.3000 0.6000 13.0383
0.4000 0.6000 12.9397
0.5000 0.6000 12.8392
0.6000 0.6000 12.7375
0.7000 0.6000 12.6353
0.8000 0.6000 12.5333
0.9000 0.6000 12.4321
1.0000 0.6000 12.3330
1.1000 0.6000 12.2391
1.2000 0.6000 12.1555
1.3000 0.6000 12.0888
1.4000 0.6000 12.0453
1.5000 0.6000 12.0300
1.6000 0.6000 12.0462
1.7000 0.6000 12.0952
1.8000 0.6000 12.1765
1.9000 0.6000 12.2876
2.0000 0.6000 12.4248
2.1000 0.6000 12.5831
2.2000 0.6000 12.7573
2.3000 0.6000 12.9418
2.4000 0.6000 13.1301
2.5000 0.6000 13.3151
2.6000 0.6000 13.4900
2.7000 0.6000 13.6490
2.8000 0.6000 13.7886
2.9000 0.6000 13.9080
3.0000 0.6000 14.0084
3.1000 0.6000 14.0914
3.2000 0.6000 14.1570
3.3000 0.6000 14.2047
3.4000 0.6000 14.2347
3.5000 0.6000 14.2480
3.6000 0.6000 14.2461
3.7000 0.6000 14.2307
3.8000 0.6000 14.2032
3.9000 0.6000 14.1647
4.0000 0.6000 14.1160
4.1000 0.6000 14.0583
4.2000 0.6000 13.9927
4.3000 0.6000 13.9207
4.4000 0.6000 13.8436
4.5000 0.6000 13.7624
4.6000 0.6000 13.6782
4.7000 0.6000 13.5916
4.8000 0.6000 13.5033
4.9000 0.6000 13.4135
0.0000 0.7000 13.3721
0.1000 0.7000 13.2747
0.2000 0.7000 13.1771
0.3000 0.7000 13.0788
0.4000 0.7000 12.9797
0.5000 0.7000 12.8802
0.6000 0.7000 12.7808
0.7000 0.7000 12.6822
0.8000 0.7000 12.5849
0.9000 0.7000 12.4884
1.0000 0.7000 12.3923
1.1000 0.7000 12.2988
1.2000 0.7000 12.2141
1.3000 0.7000 12.1466
1.4000 0.7000 12.1036
1.5000 0.7000 12.0904
1.6000 0.7000 12.1099
1.7000 0.7000 12.1631
1.8000 0.7000 12.2490
1.9000 0.7000 12.3645
2.0000 0.7000 12.5048
2.1000 0.7000 12.6643
2.2000 0.7000 12.8382
2.3000 0.7000 13.0210
2.4000 0.7000 13.2066
2.5000 0.7000 13.3879
2.6000 0.7000 13.5578
2.7000 0.7000 13.7106
2.8000 0.7000 13.8436
2.9000 0.7000 13.9580
3.0000 0.7000 14.0584
3.1000 0.7000 14.1482
3.2000 0.7000 14.2253
3.3000 0.7000 14.2854
3.4000 0.7000 14.3264
3.5000 0.7000 14.3485
3.6000 0.7000 14.3533
3.7000 0.7000 14.3429
3.8000 0.7000 14.3187
3.9000 0.7000 14.2819
4.0000 0.7000 14.2330
4.1000 0.7000 14.1727
4.2000 0.7000 14.1026
4.3000 0.7000 14.0246
4.4000 0.7000 13.9402
4.5000 0.7000 13.8510
4.6000 0.7000 13.7582
4.7000 0.7000 13.6630
4.8000 0.7000 13.5665
4.9000 0.7000 13.4694
0.0000 0.8000 13.4356
0.1000 0.8000 13.3346
0.2000 0.8000 13.2345
0.3000 0.8000 13.1349
0.4000 0.8000 13.0355
0.5000 0.8000 12.9367
0.6000 0.8000 12.8393
0.7000 0.8000 12.7444
0.8000 0.8000 12.6524
0.9000 0.8000 12.5618
1.0000 0.8000 12.4689
1.1000 0.8000 12.3732
1.2000 0.8000 12.2839
1.3000 0.8000 12.2130
1.4000 0.8000 12.1690
1.5000 0.8000 12.1569
1.6000 0.8000 12.1793
1.7000 0.8000 12.2365
1.8000 0.8000 12.3273
1.9000 0.8000 12.4477
2.0000 0.8000 12.5910
2.1000 0.8000 12.7507
2.2000 0.8000 12.9225
2.3000 0.8000 13.1026
2.4000 0.8000 13.2850
2.5000 0.8000 13.4623
2.6000 0.8000 13.6269
2.7000 0.8000 13.7725
2.8000 0.8000 13.8961
2.9000 0.8000 14.0014
3.0000 0.8000 14.0996
3.1000 0.8000 14.1987
3.2000 0.8000 14.2915
3.3000 0.8000 14.3670
3.4000 0.8000 14.4203
3.5000 0.8000 14.4518
3.6000 0.8000 14.4638
3.7000 0.8000 14.4587
3.8000 0.8000 14.4386
3.9000 0.8000 14.4044
4.0000 0.8000 14.3559
4.1000 0.8000 14.2933
4.2000 0.8000 14.2187
4.3000 0.8000 14.1350
4.4000 0.8000 14.0442
4.5000 0.8000 13.9478
4.6000 0.8000 13.8476
4.7000 0.8000 13.7450
4.8000 0.8000 13.6414
4.9000 0.8000 13.5380
0.0000 0.9000 13.5092
0.1000 0.9000 13.4056
0.2000 0.9000 13.3039
0.3000 0.9000 13.2033
0.4000 0.9000 13.1034
0.5000 0.9000 13.0048
0.6000 0.9000 12.9084
0.7000 0.9000 12.8161
0.8000 0.9000 12.7290
0.9000 0.9000 12.6456
1.0000 0.9000 12.5570
1.1000 0.9000 12.4559
1.2000 0.9000 12.3587
1.3000 0.9000 12.2828
1.4000 0.9000 12.2370
1.5000 0.9000 12.2255
1.6000 0.9000 12.2500
1.7000 0.9000 12.3107
1.8000 0.9000 12.4060
1.9000 0.9000 12.5315
2.0000 0.9000 12.6782
2.1000 0.9000 12.8365
2.2000 0.9000 13.0051
2.3000 0.9000 13.1821
2.4000 0.9000 13.3616
2.5000 0.9000 13.5356
2.6000 0.9000 13.6959
2.7000 0.9000 13.8351
2.8000 0.9000 13.9488
2.9000 0.9000 14.0411
3.0000 0.9000 14.1329
3.1000 0.9000 14.2453
3.2000 0.9000 14.3578
3.3000 0.9000 14.4491
3.4000 0.9000 14.5141
3.5000 0.9000 14.5542
3.6000 0.9000 14.5726
3.7000 0.9000 14.5726
3.8000 0.9000 14.5566
3.9000 0.9000 14.5257
4.0000 0.9000 14.4784
4.1000 0.9000 14.4134
4.2000 0.9000 14.3344
4.3000 0.9000 14.2458
4.4000 0.9000 14.1496
4.5000 0.9000 14.0476
4.6000 0.9000 13.9415
4.7000 0.9000 13.8330
4.8000 0.9000 13.7239
4.9000 0.9000 13.6156
0.0000 1.0000 13.5897
0.1000 1.0000 13.4846
0.2000 1.0000 13.3817
0.3000 1.0000 13.2801
0.4000 1.0000 13.1793
0.5000 1.0000 13.0798
0.6000 1.0000 12.9829
0.7000 1.0000 12.8905
0.8000 1.0000 12.8045
0.9000 1.0000 12.7244
1.0000 1.0000 12.6393
1.1000 1.0000 12.5317
1.2000 1.0000 12.4286
1.3000 1.0000 12.3497
1.4000 1.0000 12.3030
1.5000 1.0000 12.2919
1.6000 1.0000 12.3178
1.7000 1.0000 12.3804
1.8000 1.0000 12.4781
1.9000 1.0000 12.6068
2.0000 1.0000 12.7563
2.1000 1.0000 12.9127
2.2000 1.0000 13.0791
2.3000 1.0000 13.2545
2.4000 1.0000 13.4326
2.5000 1.0000 13.6052
2.6000 1.0000 13.7638
2.7000 1.0000 13.9006
2.8000 1.0000 14.0102
2.9000 1.0000 14.0951
3.0000 1.0000 14.1802
3.1000 1.0000 14.3059
3.2000 1.0000 14.4320
3.3000 1.0000 14.5332
3.4000 1.0000 14.6056
3.5000 1.0000 14.6514
3.6000 1.0000 14.6745
3.7000 1.0000 14.6782
3.8000 1.0000 14.6651
3.9000 1.0000 14.6366
4.0000 1.0000 14.5910
4.1000 1.0000 14.5239
4.2000 1.0000 14.4421
4.3000 1.0000 14.3504
4.4000 1.0000 14.2508
4.5000 1.0000 14.1450
4.6000 1.0000 14.0350
4.7000 1.0000 13.9227
4.8000 1.0000 13.8101
4.9000 1.0000 13.6986
0.0000 1.1000 13.6743
0.1000 1.1000 13.5681
0.2000 1.1000 13.4643
0.3000 1.1000 13.3615
0.4000 1.1000 13.2593
0.5000 1.1000 13.1579
0.6000 1.1000 13.0584
0.7000 1.1000 12.9623
0.8000 1.1000 12.8712
0.9000 1.1000 12.7836
1.0000 1.1000 12.6910
1.1000 1.1000 12.5864
1.2000 1.1000 12.4866
1.3000 1.1000 12.4092
1.4000 1.1000 12.3632
1.5000 1.1000 12.3525
1.6000 1.1000 12.3786
1.7000 1.1000 12.4411
1.8000 1.1000 12.5380
1.9000 1.1000 12.6647
2.0000 1.1000 12.8122
2.1000 1.1000 12.9706
2.2000 1.1000 13.1389
2.3000 1.1000 13.3154
2.4000 1.1000 13.4942
2.5000 1.1000 13.6678
2.6000 1.1000 13.8282
2.7000 1.1000 13.9685
2.8000 1.1000 14.0846
2.9000 1.1000 14.1807
3.0000 1.1000 14.2780
3.1000 1.1000 14.3972
3.2000 1.1000 14.5177
3.3000 1.1000 14.6175
3.4000 1.1000 14.6910
3.5000 1.1000 14.7390
3.6000 1.1000 14.7642
3.7000 1.1000 14.7696
3.8000 1.1000 14.7574
3.9000 1.1000 14.7287
4.0000 1.1000 14.6821
4.1000 1.1000 14.6162
4.2000 1.1000 14.5350
4.3000 1.1000 14.4429
4.4000 1.1000 14.3423
4.5000 1.1000 14.2351
4.6000 1.1000 14.1235
4.7000 1.1000 14.0098
4.8000 1.1000 13.8961
4.9000 1.1000 13.7838
0.0000 1.2000 13.7583
0.1000 1.2000 13.6522
0.2000 1.2000 13.5478
0.3000 1.2000 13.4439
0.4000 1.2000 13.3399
0.5000 1.2000 13.2358
0.6000 1.2000 13.1321
0.7000 1.2000 13.0300
0.8000 1.2000 12.9301
0.9000 1.2000 12.8315
1.0000 1.2000 12.7308
1.1000 1.2000 12.6283
1.2000 1.2000 12.5339
1.3000 1.2000 12.4601
1.4000 1.2000 12.4154
1.5000 1.2000 12.4046
1.6000 1.2000 12.4296
1.7000 1.2000 12.4900
1.8000 1.2000 12.5837
1.9000 1.2000 12.7063
2.0000 1.2000 12.8511
2.1000 1.2000 13.0111
2.2000 1.2000 13.1827
2.3000 1.2000 13.3618
2.4000 1.2000 13.5431
2.5000 1.2000 13.7196
2.6000 1.2000 13.8845
2.7000 1.2000 14.0322
2.8000 1.2000 14.1603
2.9000 1.2000 14.2731
3.0000 1.2000 14.3819
3.1000 1.2000 14.4944
3.2000 1.2000 14.6028
3.3000 1.2000 14.6948
3.4000 1.2000 14.7647
3.5000 1.2000 14.8115
3.6000 1.2000 14.8368
3.7000 1.2000 14.8422
3.8000 1.2000 14.8295
3.9000 1.2000 14.7996
4.0000 1.2000 14.7524
4.1000 1.2000 14.6883
4.2000 1.2000 14.6095
4.3000 1.2000 14.5192
4.4000 1.2000 14.4199
4.5000 1.2000 14.3137
4.6000 1.2000 14.2031
4.7000 1.2000 14.0905
4.8000 1.2000 13.9779
4.9000 1.2000 13.8669
0.0000 1.3000 13.8379
0.1000 1.3000 13.7331
0.2000 1.3000 13.6288
0.3000 1.3000 13.5242
0.4000 1.3000 13.4183
0.5000 1.3000 13.3110
0.6000 1.3000 13.2025
0.7000 1.3000 13.0936
0.8000 1.3000 12.9851
0.9000 1.3000 12.8770
1.0000 1.3000 12.7699
1.1000 1.3000 12.6667
1.2000 1.3000 12.5746
1.3000 1.3000 12.5027
1.4000 1.3000 12.4583
1.5000 1.3000 12.4461
1.6000 1.3000 12.4685
1.7000 1.3000 12.5254
1.8000 1.3000 12.6149
1.9000 1.3000 12.7334
2.0000 1.3000 12.8756
2.1000 1.3000 13.0362
2.2000 1.3000 13.2100
2.3000 1.3000 13.3921
2.4000 1.3000 13.5764
2.5000 1.3000 13.7568
2.6000 1.3000 13.9270
2.7000 1.3000 14.0827
2.8000 1.3000 14.2220
2.9000 1.3000 14.3471
3.0000 1.3000 14.4627
3.1000 1.3000 14.5718
3.2000 1.3000 14.6713
3.3000 1.3000 14.7554
3.4000 1.3000 14.8201
3.5000 1.3000 14.8642
3.6000 1.3000 14.8880
3.7000 1.3000 14.8925
3.8000 1.3000 14.8790
3.9000 1.3000 14.8485
4.0000 1.3000 14.8016
4.1000 1.3000 14.7395
4.2000 1.3000 14.6638
4.3000 1.3000 14.5769
4.4000 1.3000 14.4808
4.5000 1.3000 14.3780
4.6000 1.3000 14.2708
4.7000 1.3000 14.1616
4.8000 1.3000 14.0523
4.9000 1.3000 13.9443
0.0000 1.4000 13.9103
0.1000 1.4000 13.8077
0.2000 1.4000 13.7044
0.3000 1.4000 13.5994
0.4000 1.4000 13.4918
0.5000 1.4000 13.3813
0.6000 1.4000 13.2681
0.7000 1.4000 13.1529
0.8000 1.4000 13.0368
0.9000 1.4000 12.9212
1.0000 1.4000 12.8083
1.1000 1.4000 12.7023
1.2000 1.4000 12.6094
1.3000 1.4000 12.5366
1.4000 1.4000 12.4905
1.5000 1.4000 12.4754
1.6000 1.4000 12.4938
1.7000 1.4000 12.5460
1.8000 1.4000 12.6307
1.9000 1.4000 12.7450
2.0000 1.4000 12.8847
2.1000 1.4000 13.0449
2.2000 1.4000 13.2201
2.3000 1.4000 13.4046
2.4000 1.4000 13.5920
2.5000 1.4000 13.7762
2.6000 1.4000 13.9515
2.7000 1.4000 14.1138
2.8000 1.4000 14.2611
2.9000 1.4000 14.3937
3.0000 1.4000 14.5132
3.1000 1.4000 14.6206
3.2000 1.4000 14.7146
3.3000 1.4000 14.7926
3.4000 1.4000 14.8526
3.5000 1.4000 14.8933
3.6000 1.4000 14.9150
3.7000 1.4000 14.9182
3.8000 1.4000 14.9039
3.9000 1.4000 14.8734
4.0000 1.4000 14.8277
4.1000 1.4000 14.7683
4.2000 1.4000 14.6966
4.3000 1.4000 14.6143
4.4000 1.4000 14.5235
4.5000 1.4000 14.4261
4.6000 1.4000 14.3245
4.7000 1.4000 14.2208
4.8000 1.4000 14.1167
4.9000 1.4000 14.0132
0.0000 1.5000 13.9734
0.1000 1.5000 13.8739
0.2000 1.5000 13.7722
0.3000 1.5000 13.6671
0.4000 1.5000 13.5581
0.5000 1.5000 13.4447
0.6000 1.5000 13.3272
0.7000 1.5000 13.2063
0.8000 1.5000 13.0837
0.9000 1.5000 12.9615
1.0000 1.5000 12.8430
1.1000 1.5000 12.7328
1.2000 1.5000 12.6366
1.3000 1.5000 12.5607
1.4000 1.5000 12.5108
1.5000 1.5000 12.4911
1.6000 1.5000 12.5042
1.7000 1.5000 12.5508
1.8000 1.5000 12.6301
1.9000 1.5000 12.7398
2.0000 1.5000 12.8767
2.1000 1.5000 13.0360
2.2000 1.5000 13.2121
2.3000 1.5000 13.3985
2.4000 1.5000 13.5888
2.5000 1.5000 13.7763
2.6000 1.5000 13.9558
2.7000 1.5000 14.1229
2.8000 1.5000 14.2753
2.9000 1.5000 14.4122
3.0000 1.5000 14.5336
3.1000 1.5000 14.6398
3.2000 1.5000 14.7302
3.3000 1.5000 14.8038
3.4000 1.5000 14.8596
3.5000 1.5000 14.8970
3.6000 1.5000 14.9163
3.7000 1.5000 14.9179
3.8000 1.5000 14.9030
3.9000 1.5000 14.8730
4.0000 1.5000 14.8294
4.1000 1.5000 14.7736
4.2000 1.5000 14.7070
4.3000 1.5000 14.6310
4.4000 1.5000 14.5471
4.5000 1.5000 14.4571
4.6000 1.5000 14.3630
4.7000 1.5000 14.2666
4.8000 1.5000 14.1693
4.9000 1.5000 14.0716
0.0000 1.6000 14.0254
0.1000 1.6000 13.9297
0.2000 1.6000 13.8300
0.3000 1.6000 13.7254
0.4000 1.6000 13.6152
0.5000 1.6000 13.4993
0.6000 1.6000 13.3779
0.7000 1.6000 13.2520
0.8000 1.6000 13.1235
0.9000 1.6000 12.9951
1.0000 1.6000 12.8708
1.1000 1.6000 12.7554
1.2000 1.6000 12.6544
1.3000 1.6000 12.5736
1.4000 1.6000 12.5184
1.5000 1.6000 12.4929
1.6000 1.6000 12.4996
1.7000 1.6000 12.5396
1.8000 1.6000 12.6126
1.9000 1.6000 12.7171
2.0000 1.6000 12.8506
2.1000 1.6000 13.0088
2.2000 1.6000 13.1856
2.3000 1.6000 13.3741
2.4000 1.6000 13.5668
2.5000 1.6000 13.7572
2.6000 1.6000 13.9398
2.7000 1.6000 14.1102
2.8000 1.6000 14.2657
2.9000 1.6000 14.4047
3.0000 1.6000 14.5267
3.1000 1.6000 14.6316
3.2000 1.6000 14.7191
3.3000 1.6000 14.7891
3.4000 1.6000 14.8412
3.5000 1.6000 14.8754
3.6000 1.6000 14.8921
3.7000 1.6000 14.8920
3.8000 1.6000 14.8764
3.9000 1.6000 14.8472
4.0000 1.6000 14.8062
4.1000 1.6000 14.7551
4.2000 1.6000 14.6951
4.3000 1.6000 14.6269
4.4000 1.6000 14.5516
4.5000 1.6000 14.4705
4.6000 1.6000 14.3854
4.7000 1.6000 14.2978
4.8000 1.6000 14.2086
4.9000 1.6000 14.1180
0.0000 1.7000 14.0651
0.1000 1.7000 13.9737
0.2000 1.7000 13.8763
0.3000 1.7000 13.7723
0.4000 1.7000 13.6614
0.5000 1.7000 13.5433
0.6000 1.7000 13.4184
0.7000 1.7000 13.2879
0.8000 1.7000 13.1540
0.9000 1.7000 13.0197
1.0000 1.7000 12.8894
1.1000 1.7000 12.7681
1.2000 1.7000 12.6614
1.3000 1.7000 12.5748
1.4000 1.7000 12.5134
1.5000 1.7000 12.4812
1.6000 1.7000 12.4808
1.7000 1.7000 12.5134
1.8000 1.7000 12.5790
1.9000 1.7000 12.6772
2.0000 1.7000 12.8066
2.1000 1.7000 12.9638
2.2000 1.7000 13.1419
2.3000 1.7000 13.3326
2.4000 1.7000 13.5277
2.5000 1.7000 13.7205
2.6000 1.7000 13.9053
2.7000 1.7000 14.0777
2.8000 1.7000 14.2347
2.9000 1.7000 14.3745
3.0000 1.7000 14.4961
3.1000 1.7000 14.5993
3.2000 1.7000 14.6842
3.3000 1.7000 14.7507
3.4000 1.7000 14.7993
3.5000 1.7000 14.8303
3.6000 1.7000 14.8443
3.7000 1.7000 14.8422
3.8000 1.7000 14.8256
3.9000 1.7000 14.7968
4.0000 1.7000 14.7587
4.1000 1.7000 14.7136
4.2000 1.7000 14.6617
4.3000 1.7000 14.6030
4.4000 1.7000 14.5376
4.5000 1.7000 14.4667
4.6000 1.7000 14.3916
4.7000 1.7000 14.3138
4.8000 1.7000 14.2338
4.9000 1.7000 14.1513
0.0000 1.8000 14.0915
0.1000 1.8000 14.0045
0.2000 1.8000 13.9094
0.3000 1.8000 13.8062
0.4000 1.8000 13.6948
0.5000 1.8000 13.5751
0.6000 1.8000 13.4473
0.7000 1.8000 13.3128
0.8000 1.8000 13.1738
0.9000 1.8000 13.0337
1.0000 1.8000 12.8973
1.1000 1.8000 12.7702
1.2000 1.8000 12.6577
1.3000 1.8000 12.5649
1.4000 1.8000 12.4969
1.5000 1.8000 12.4577
1.6000 1.8000 12.4500
1.7000 1.8000 12.4747
1.8000 1.8000 12.5320
1.9000 1.8000 12.6221
2.0000 1.8000 12.7465
2.1000 1.8000 12.9033
2.2000 1.8000 13.0838
2.3000 1.8000 13.2773
2.4000 1.8000 13.4747
2.5000 1.8000 13.6692
2.6000 1.8000 13.8554
2.7000 1.8000 14.0288
2.8000 1.8000 14.1863
2.9000 1.8000 14.3257
3.0000 1.8000 14.4461
