# x, y, err
0.6000 0.7000 0.0355
0.7000 0.7000 0.0223
0.8000 0.7000 0.0288
0.9000 0.7000 0.0259
1.0000 0.7000 0.0138
1.1000 0.7000 -0.0094
1.2000 0.7000 -0.0174
1.3000 0.7000 -0.0143
1.4000 0.7000 -0.0171
1.5000 0.7000 -0.0281
1.6000 0.7000 -0.0335
1.7000 0.7000 -0.0424
1.8000 0.7000 -0.0684
1.9000 0.7000 -0.0674
2.0000 0.7000 -0.0543
2.1000 0.7000 -0.0254
2.2000 0.7000 -0.0161
2.3000 0.7000 -0.0027
2.4000 0.7000 -0.0056
2.5000 0.7000 0.0057
2.6000 0.7000 0.0095
2.7000 0.7000 0.0059
2.8000 0.7000 -0.0064
2.9000 0.7000 -0.0116
3.0000 0.7000 -0.0062
3.1000 0.7000 0.0151
3.2000 0.7000 0.0451
3.3000 0.7000 0.0643
3.4000 0.7000 0.0765
3.5000 0.7000 0.0831
3.6000 0.7000 0.0738
3.7000 0.7000 0.0696
3.8000 0.7000 0.0643
3.9000 0.7000 0.0507
4.0000 0.7000 0.0414
4.1000 0.7000 0.0448
4.2000 0.7000 0.0445
4.3000 0.7000 0.0621
4.4000 0.7000 0.0707
4.5000 0.7000 0.0724
4.6000 0.7000 0.0743
4.7000 0.7000 0.0948
4.8000 0.7000 0.1039
4.9000 0.7000 0.1019
0.0000 0.8000 0.0856
0.1000 0.8000 0.0859
0.2000 0.8000 0.0721
0.3000 0.8000 0.0582
0.4000 0.8000 0.0471
0.5000 0.8000 0.0521
0.6000 0.8000 0.0379
0.7000 0.8000 0.0261
0.8000 0.8000 0.0341
0.9000 0.8000 0.0247
1.0000 0.8000 0.0085
1.1000 0.8000 -0.0085
1.2000 0.8000 -0.0229
1.3000 0.8000 -0.0218
1.4000 0.8000 -0.0251
1.5000 0.8000 -0.0353
1.6000 0.8000 -0.0405
1.7000 0.8000 -0.0484
1.8000 0.8000 -0.0540
1.9000 0.8000 -0.0412
2.0000 0.8000 -0.0251
2.1000 0.8000 -0.0114
2.2000 0.8000 -0.0043
2.3000 0.8000 -0.0097
2.4000 0.8000 -0.0169
2.5000 0.8000 -0.0131
2.6000 0.8000 -0.0051
2.7000 0.8000 -0.0027
2.8000 0.8000 -0.0198
2.9000 0.8000 -0.0248
3.0000 0.8000 -0.0143
3.1000 0.8000 0.0129
3.2000 0.8000 0.0388
3.3000 0.8000 0.0635
3.4000 0.8000 0.0788
3.5000 0.8000 0.0702
3.6000 0.8000 0.0646
3.7000 0.8000 0.0519
3.8000 0.8000 0.0490
3.9000 0.8000 0.0392
4.0000 0.8000 0.0394
4.1000 0.8000 0.0347
4.2000 0.8000 0.0400
4.3000 0.8000 0.0494
4.4000 0.8000 0.0729
4.5000 0.8000 0.0806
4.6000 0.8000 0.0774
4.7000 0.8000 0.0871
4.8000 0.8000 0.0900
4.9000 0.8000 0.0901
0.0000 0.9000 0.0695
0.1000 0.9000 0.0621
0.2000 0.9000 0.0557
0.3000 0.9000 0.0458
0.4000 0.9000 0.0365
0.5000 0.9000 0.0427
0.6000 0.9000 0.0370
0.7000 0.9000 0.0254
0.8000 0.9000 0.0228
0.9000 0.9000 0.0120
1.0000 0.9000 0.0050
1.1000 0.9000 -0.0117
1.2000 0.9000 -0.0221
1.3000 0.9000 -0.0189
1.4000 0.9000 -0.0196
1.5000 0.9000 -0.0338
1.6000 0.9000 -0.0326
1.7000 0.9000 -0.0416
1.8000 0.9000 -0.0378
1.9000 0.9000 -0.0217
2.0000 0.9000 -0.0074
2.1000 0.9000 -0.0090
2.2000 0.9000 -0.0078
2.3000 0.9000 -0.0109
2.4000 0.9000 -0.0246
2.5000 0.9000 -0.0288
2.6000 0.9000 -0.0210
2.7000 0.9000 -0.0168
2.8000 0.9000 -0.0279
2.9000 0.9000 -0.0293
3.0000 0.9000 -0.0193
3.1000 0.9000 0.0096
3.2000 0.9000 0.0276
3.3000 0.9000 0.0484
3.4000 0.9000 0.0584
3.5000 0.9000 0.0491
3.6000 0.9000 0.0477
3.7000 0.9000 0.0415
