# x, y, corr
1.0000 1.6000 0.0279
1.1000 1.6000 0.0337
1.2000 1.6000 0.0288
1.3000 1.6000 0.0637
1.4000 1.6000 0.0632
1.5000 1.6000 0.1144
1.6000 1.6000 0.1694
1.7000 1.6000 0.2125
1.8000 1.6000 0.2162
1.9000 1.6000 0.2372
2.0000 1.6000 0.2435
2.1000 1.6000 0.2565
2.2000 1.6000 0.2917
2.3000 1.6000 0.3151
2.4000 1.6000 0.2843
2.5000 1.6000 0.2687
2.6000 1.6000 0.2668
2.7000 1.6000 0.2537
2.8000 1.6000 0.2132
2.9000 1.6000 0.1565
3.0000 1.6000 0.1186
3.1000 1.6000 0.0706
3.2000 1.6000 0.0571
3.3000 1.6000 0.0562
3.4000 1.6000 0.0468
3.5000 1.6000 -0.0018
3.6000 1.6000 -0.0285
3.7000 1.6000 -0.0225
3.8000 1.6000 0.0132
3.9000 1.6000 0.0262
4.0000 1.6000 0.0608
4.1000 1.6000 0.0961
4.2000 1.6000 0.0994
4.3000 1.6000 0.0966
4.4000 1.6000 0.1072
4.5000 1.6000 0.1203
4.6000 1.6000 0.0933
4.7000 1.6000 0.0812
4.8000 1.6000 0.0685
4.9000 1.6000 0.0992
0.0000 1.7000 0.1722
0.1000 1.7000 0.1270
0.2000 1.7000 0.0972
0.3000 1.7000 0.0673
0.4000 1.7000 0.0822
0.5000 1.7000 0.0844
0.6000 1.7000 0.0661
0.7000 1.7000 0.0759
0.8000 1.7000 0.0764
0.9000 1.7000 0.0754
1.0000 1.7000 0.0489
1.1000 1.7000 0.0363
1.2000 1.7000 0.0485
1.3000 1.7000 0.0581
1.4000 1.7000 0.0529
1.5000 1.7000 0.1165
1.6000 1.7000 0.1641
1.7000 1.7000 0.2175
1.8000 1.7000 0.2455
1.9000 1.7000 0.2467
2.0000 1.7000 0.2741
2.1000 1.7000 0.2936
2.2000 1.7000 0.2962
2.3000 1.7000 0.3067
2.4000 1.7000 0.2769
2.5000 1.7000 0.2621
2.6000 1.7000 0.2554
2.7000 1.7000 0.2162
2.8000 1.7000 0.1526
2.9000 1.7000 0.0781
3.0000 1.7000 0.0590
3.1000 1.7000 0.0434
3.2000 1.7000 0.0315
3.3000 1.7000 0.0329
3.4000 1.7000 0.0481
3.5000 1.7000 0.0356
