# x, y, corr
2.1000 0.5000 0.0738
2.2000 0.5000 0.1365
2.3000 0.5000 0.1848
2.4000 0.5000 0.1589
2.5000 0.5000 0.1866
2.6000 0.5000 0.1787
2.7000 0.5000 0.1096
2.8000 0.5000 0.0664
2.9000 0.5000 0.0517
3.0000 0.5000 0.0347
3.1000 0.5000 0.0514
3.2000 0.5000 0.0482
3.3000 0.5000 0.0205
3.4000 0.5000 -0.0382
3.5000 0.5000 -0.0222
3.6000 0.5000 0.0234
3.7000 0.5000 0.0414
3.8000 0.5000 0.0128
3.9000 0.5000 -0.0028
4.0000 0.5000 -0.0215
4.1000 0.5000 -0.0287
4.2000 0.5000 -0.0159
4.3000 0.5000 -0.0038
4.4000 0.5000 -0.0154
4.5000 0.5000 -0.0284
4.6000 0.5000 -0.0350
4.7000 0.5000 -0.0140
4.8000 0.5000 -0.0220
4.9000 0.5000 -0.0697
0.0000 0.6000 -0.0628
0.1000 0.6000 -0.0421
0.2000 0.6000 -0.0219
0.3000 0.6000 -0.0232
0.4000 0.6000 -0.0028
0.5000 0.6000 0.0254
0.6000 0.6000 0.0237
0.7000 0.6000 0.0051
0.8000 0.6000 -0.0118
0.9000 0.6000 0.0011
1.0000 0.6000 -0.0272
1.1000 0.6000 -0.0783
1.2000 0.6000 -0.1177
1.3000 0.6000 -0.1492
1.4000 0.6000 -0.1078
1.5000 0.6000 -0.1406
1.6000 0.6000 -0.1126
1.7000 0.6000 -0.0706
1.8000 0.6000 0.0023
1.9000 0.6000 0.0629
2.0000 0.6000 0.0890
2.1000 0.6000 0.1358
2.2000 0.6000 0.1695
2.3000 0.6000 0.1715
2.4000 0.6000 0.1563
2.5000 0.6000 0.1481
2.6000 0.6000 0.1193
2.7000 0.6000 0.1232
2.8000 0.6000 0.1003
2.9000 0.6000 0.0868
3.0000 0.6000 0.0366
3.1000 0.6000 0.0083
3.2000 0.6000 0.0206
3.3000 0.6000 0.0257
3.4000 0.6000 -0.0022
3.5000 0.6000 0.0240
3.6000 0.6000 0.0483
3.7000 0.6000 0.0702
3.8000 0.6000 0.0507
3.9000 0.6000 -0.0027
4.0000 0.6000 -0.0065
4.1000 0.6000 -0.0030
4.2000 0.6000 -0.0422
4.3000 0.6000 -0.0731
4.4000 0.6000 -0.0561
4.5000 0.6000 -0.0450
4.6000 0.6000 -0.0409
4.7000 0.6000 -0.0103
4.8000 0.6000 -0.0342
4.9000 0.6000 -0.0731
0.0000 0.7000 -0.0364
0.1000 0.7000 -0.0333
0.2000 0.7000 -0.0351
0.3000 0.7000 0.0123
0.4000 0.7000 0.0403
0.5000 0.7000 0.0663
0.6000 0.7000 0.0676
0.7000 0.7000 0.0263
0.8000 0.7000 -0.0057
0.9000 0.7000 -0.0132
1.0000 0.7000 -0.0207
1.1000 0.7000 -0.0353
